customer_id,order_date,order_value,order_qty_articles
18211,2011-09-15,151.5,82
14646,2011-08-23,424.8,288
12901,2011-09-19,1519.8,1788
12901,2011-10-16,306.0,360
12901,2011-11-02,306.0,360
12901,2011-11-16,612.0,720
12901,2011-12-01,780.0,1200
14189,2011-01-25,274.74,136
17730,2011-08-25,314.7,138
14156,2011-07-31,13464.26,5246
14680,2011-09-05,1226.16,568
13408,2011-03-07,294.17,130
13408,2011-11-28,745.32,436
14948,2011-11-16,267.7,104
16745,2011-03-24,515.9,590
14466,2011-08-16,234.75,139
14466,2011-11-10,486.75,177
13468,2011-08-24,121.37,43
17315,2011-07-27,144.8,48
17315,2011-10-24,138.01,65
17069,2010-12-20,306.15,129
17069,2010-12-23,-13.5,-6
16814,2011-01-18,193.09,117
12720,2011-09-27,-14.75,-5
16839,2011-09-20,351.9,72
16839,2011-12-01,840.48,600
12494,2010-12-16,-8.85,-3
16592,2011-04-28,-15.2,-5
15827,2011-03-07,-7.9,-2
13014,2011-11-17,315.9,42
13014,2011-11-29,304.9,54
12782,2011-01-05,-57.6,-16
18179,2011-04-01,210.0,100
12808,2011-11-03,202.3,80
17677,2011-01-21,-2.1,-1
16153,2011-05-06,186.9,96
15411,2011-08-07,225.81,107
15737,2011-07-15,168.2,74
12477,2011-08-23,-5.35,-3
12753,2011-01-06,-109.8,-45
13552,2011-06-27,-19.5,-8
16389,2011-05-18,550.52,248
13324,2011-09-11,2638.84,2172
13324,2011-11-03,684.12,560
13324,2011-11-07,-16.3,-2
17428,2011-06-21,-29.7,-5
17428,2011-08-21,377.25,87
17428,2011-09-23,-67.25,-11
17949,2011-07-28,10732.35,2733
14640,2011-10-11,306.07,107
14156,2011-11-23,-29.85,-9
12621,2011-09-09,-55.85,-17
16210,2011-09-14,358.06,182
15251,2011-05-13,1249.7,730
13468,2011-10-12,100.58,22
17315,2011-09-25,266.55,65
18092,2011-12-07,561.84,152
13486,2011-07-07,202.16,140
13488,2011-09-13,432.75,177
13488,2011-11-22,722.14,394
15796,2011-06-05,273.13,105
15809,2011-05-19,121.09,79
17097,2011-08-31,138.4,50
12748,2011-09-16,663.6,216
12748,2011-11-01,27.8,8
14051,2011-05-17,-16.3,-2
16133,2011-08-02,457.86,278
16929,2011-12-06,205.94,206
14217,2011-06-08,165.36,58
16782,2011-09-23,161.95,53
14233,2011-02-02,530.1,266
15299,2011-10-03,1472.0,370
13266,2011-11-10,301.06,412
17886,2011-04-04,223.19,93
15841,2011-05-05,281.66,234
13911,2011-04-08,247.95,105
14606,2011-04-19,117.14,75
12971,2010-12-08,111.53,71
12971,2011-01-06,185.1,618
17739,2011-10-05,434.65,87
18065,2011-12-04,443.64,164
16293,2011-10-21,451.83,204
16188,2011-10-26,226.83,137
14530,2011-11-14,379.79,344
13310,2011-12-01,-16.6,-4
15150,2011-11-06,102.84,34
15953,2011-10-23,161.81,55
17516,2011-11-24,159.23,41
14217,2011-11-28,139.6,128
14217,2011-11-30,-19.9,-2
18075,2011-11-16,353.98,170
13668,2011-03-27,173.77,75
15502,2010-12-06,-192.7,-34
17420,2011-10-20,207.32,96
15134,2011-11-09,172.14,50
13199,2011-12-02,188.76,60
15271,2011-11-13,183.14,80
13758,2011-11-28,512.81,193
12748,2011-10-25,60.44,42
17147,2011-11-17,365.29,193
15622,2011-12-06,-381.95,-106
15125,2011-10-27,-71.4,-12
15140,2011-10-18,301.4,108
12989,2011-10-04,850.56,152
15906,2011-05-04,271.83,117
14898,2010-12-03,98.5,18
14898,2010-12-15,-47.6,-8
13884,2011-03-07,51.8,13
16029,2010-12-21,479.4,236
14507,2011-05-08,236.46,64
13038,2011-09-20,316.7,80
16145,2011-02-23,310.08,193
13911,2011-07-18,217.6,430
13911,2011-10-13,143.28,542
15114,2011-04-08,215.34,234
15114,2011-05-06,243.52,240
14099,2011-11-23,213.8,74
14713,2010-12-16,126.9,77
17054,2011-11-11,149.01,65
15021,2010-12-07,-9.35,-11
16076,2011-07-28,325.47,309
17368,2011-03-25,194.92,215
13324,2011-04-11,1326.87,1097
13324,2011-05-20,1361.52,776
12826,2010-12-09,155.0,80
13985,2011-10-28,544.1,356
17422,2011-07-20,293.07,321
12576,2011-09-05,275.7,202
14201,2011-10-10,120.3,148
16011,2011-02-22,116.09,97
13461,2011-07-24,307.8,412
12951,2011-12-01,312.29,172
12697,2011-08-17,-9.9,-6
17567,2011-10-13,988.03,567
12471,2011-01-06,-6.6,-4
13014,2011-03-22,317.8,108
15065,2011-11-02,299.38,202
14051,2011-08-18,742.8,128
14051,2011-10-26,959.7,218
17659,2010-12-16,112.15,21
17659,2011-08-22,89.44,36
17677,2011-07-21,-13.5,-6
17677,2011-07-28,-22.5,-10
13092,2011-03-23,-18.0,-8
12841,2011-10-27,122.62,120
13102,2011-04-28,-31.5,-14
15669,2011-03-21,198.8,64
16455,2011-05-19,188.1,114
16713,2011-04-18,152.2,36
13157,2011-04-18,-19.65,-9
14189,2011-03-31,-2.25,-1
17857,2011-09-02,561.6,288
17381,2011-11-15,595.44,1152
14948,2011-07-25,265.27,281
17096,2011-10-17,-1.7,-2
17412,2011-12-07,186.4,86
15114,2011-08-15,191.14,262
13590,2011-02-09,309.06,266
15129,2011-05-13,340.88,344
15129,2011-06-16,252.0,192
15129,2011-07-25,299.4,228
16203,2011-04-26,147.6,72
16477,2010-12-03,225.65,125
13408,2011-08-03,638.32,415
13408,2011-11-09,550.44,252
14952,2010-12-08,-103.0,-36
14194,2011-02-04,516.95,217
17017,2011-03-20,380.4,264
18041,2011-02-23,271.68,211
13700,2011-11-13,308.1,138
17288,2010-12-16,133.56,156
17288,2011-02-17,53.4,60
17288,2011-05-16,245.88,204
18136,2011-10-07,183.48,84
13717,2011-04-13,272.54,318
14415,2011-11-20,111.18,38
17243,2011-03-06,186.9,66
18221,2011-10-06,171.8,148
14211,2011-10-17,546.23,377
13004,2011-10-27,-5.88,-14
13232,2011-11-27,187.9,52
16744,2011-09-04,161.82,98
15114,2011-11-09,508.28,564
15671,2011-09-06,638.4,384
16711,2011-11-13,445.56,236
16210,2010-12-01,2474.74,1070
16019,2011-10-24,416.7,322
17302,2011-05-15,120.27,91
13719,2011-11-06,330.79,264
12971,2010-12-17,53.4,24
12971,2011-11-08,94.74,150
12971,2011-11-09,340.99,317
12971,2011-11-22,291.36,408
12971,2010-12-07,111.54,126
17088,2011-09-28,352.62,222
15622,2011-05-19,-49.95,-1
17706,2011-08-24,-310.33,-35
16678,2011-11-29,308.55,287
16678,2011-12-07,323.94,210
16210,2011-12-08,3599.4,1056
13694,2011-12-06,3131.16,2440
13709,2011-12-06,528.31,225
15251,2011-11-30,363.88,244
14657,2011-03-02,98.37,61
17243,2011-04-03,116.65,45
14180,2011-03-14,227.0,36
17811,2011-08-19,108.94,57
17811,2011-12-05,156.1,81
17419,2011-03-08,329.08,168
17214,2011-04-04,160.57,63
13410,2011-03-02,-5.85,-3
16233,2011-01-14,179.1,78
15755,2011-02-18,314.68,198
12948,2011-03-24,157.16,100
15271,2011-04-14,147.6,68
16817,2011-03-11,141.45,79
17857,2011-02-16,786.84,524
16326,2011-01-09,267.2,66
14145,2011-07-04,1128.6,228
16038,2011-12-02,78.45,15
13777,2011-07-13,270.9,104
13139,2011-11-14,-9.15,-7
14443,2011-10-17,428.68,272
14447,2011-10-20,271.44,132
12919,2011-11-23,269.52,156
14233,2011-10-21,503.62,270
18008,2011-01-25,130.81,355
14525,2011-04-18,169.47,70
17671,2011-05-19,-104.55,-9
13590,2011-05-24,301.55,207
16700,2011-05-26,-12.75,-1
16700,2011-07-01,-12.75,-1
16705,2011-12-05,-29.25,-3
16711,2011-02-10,384.6,68
13405,2011-01-26,160.05,37
14180,2011-04-18,187.75,37
14180,2011-09-09,148.8,16
14180,2011-10-13,149.7,26
14180,2011-11-29,160.35,24
16266,2011-05-23,113.55,19
15291,2010-12-17,320.1,46
14527,2011-01-25,90.9,14
17095,2011-02-13,230.81,91
16359,2011-01-12,92.4,44
16359,2011-05-09,160.65,83
16359,2011-06-16,230.57,139
16359,2011-09-06,164.4,80
17652,2011-10-24,-75.65,-7
14180,2011-02-01,134.1,16
17515,2011-03-16,200.7,59
17515,2011-11-08,67.65,23
13999,2011-09-14,-19.65,-7
15311,2011-11-18,266.91,214
15864,2011-10-04,520.54,202
14107,2011-10-19,241.29,187
13694,2011-09-27,-74.88,-192
16600,2011-11-23,115.9,146
17302,2011-08-09,358.49,155
14895,2011-01-21,-45.65,-7
14829,2011-06-08,146.3,74
17675,2010-12-07,541.52,200
14868,2011-09-29,337.7,182
15640,2010-12-02,333.72,180
14621,2011-11-09,482.59,329
17951,2010-12-01,295.5,118
14112,2011-11-17,211.1,88
13089,2011-11-28,705.9,250
17460,2010-12-02,50.4,24
17460,2011-09-06,159.85,59
17460,2011-09-22,-159.85,-59
14135,2011-11-06,346.35,93
16191,2011-01-25,-9.35,-3
13136,2010-12-09,-20.1,-4
15194,2010-12-06,406.16,247
15194,2010-12-15,-46.4,-18
13408,2011-09-11,1064.24,546
15984,2010-12-06,122.7,56
16241,2010-12-05,277.65,97
13437,2011-11-15,352.6,104
13437,2011-11-25,459.82,226
16770,2010-12-02,130.8,56
13700,2011-10-18,305.76,148
15498,2011-01-05,243.4,320
15271,2011-09-06,224.28,74
15271,2011-12-02,192.08,124
16040,2011-10-05,437.37,175
15530,2011-11-18,333.62,284
13767,2011-11-10,1667.8,896
14299,2011-01-11,-347.5,-52
15838,2011-08-23,480.0,240
15838,2011-11-28,972.12,564
14562,2011-09-22,357.45,96
18172,2011-02-18,-11.25,-6
15903,2011-09-30,1568.4,600
15145,2011-12-05,158.36,128
17965,2010-12-05,37.35,14
15750,2010-12-09,-14.25,-7
17562,2011-09-13,191.78,74
17562,2011-11-25,165.7,96
12483,2011-11-08,-20.85,-6
17091,2010-12-07,293.45,101
15044,2011-09-25,347.85,83
16076,2011-10-17,127.5,62
12748,2011-09-07,9.36,24
13078,2011-02-11,-8.5,-1
14880,2011-02-24,129.2,66
17706,2011-07-11,-20.95,-4
18229,2011-04-14,348.4,92
16729,2011-11-03,-20.2,-7
13148,2011-06-13,-116.33,-20
18044,2011-04-04,124.15,27
15251,2011-10-30,425.29,223
15251,2011-11-08,-8.5,-1
16293,2011-09-15,-8.5,-1
15983,2010-12-09,382.66,231
17346,2010-12-15,101.23,49
15125,2011-05-05,-36.72,-51
13606,2011-11-10,30.12,36
14665,2011-02-10,-17.8,-2
18075,2010-12-16,-10.55,-11
18075,2011-02-09,78.62,36
16128,2011-03-02,388.3,174
14849,2010-12-16,211.05,118
14849,2011-01-25,459.84,316
14849,2011-02-15,401.3,153
14849,2011-11-18,802.92,644
16133,2011-10-31,308.77,196
15114,2011-09-29,376.02,466
17419,2011-11-17,477.67,201
13324,2010-12-14,650.1,210
13324,2011-01-31,460.5,390
17420,2010-12-01,130.85,53
16153,2010-12-20,215.01,75
16678,2011-11-03,301.2,250
14901,2010-12-08,151.95,61
16954,2010-12-15,346.8,194
18241,2011-06-16,62.4,24
18257,2011-02-16,328.4,112
18272,2011-10-25,604.25,331
16745,2011-02-06,203.82,406
16745,2011-08-12,311.2,112
14702,2011-06-30,165.5,60
14735,2011-02-23,-39.9,-18
17809,2010-12-01,34.8,24
14741,2010-12-13,310.8,296
18077,2011-10-19,212.72,134
18109,2011-09-28,311.37,85
13758,2010-12-08,356.4,264
16839,2011-07-01,416.96,320
17612,2011-02-15,305.46,178
17613,2011-10-27,481.12,284
12779,2010-12-03,248.16,140
13552,2011-01-28,313.7,74
17404,2011-05-12,2557.88,2794
17404,2011-09-13,4114.08,4072
17404,2011-10-17,5296.96,5952
18177,2011-11-08,303.6,166
17669,2011-10-28,212.0,120
13577,2011-11-14,493.8,194
17428,2011-10-26,615.4,321
15125,2011-11-14,358.0,200
14110,2011-11-03,41.6,32
16929,2011-11-17,207.99,119
16187,2011-11-08,316.36,220
13629,2011-11-16,716.0,400
16458,2011-11-11,203.6,110
16458,2011-12-07,175.5,86
18263,2011-11-16,-2.08,-1
16523,2011-11-07,676.8,198
14239,2011-10-27,161.46,90
18118,2011-10-26,106.14,69
14282,2011-11-17,174.9,90
12747,2011-12-07,438.5,122
17613,2011-11-17,271.9,143
17368,2011-11-07,166.92,65
13534,2011-11-07,306.2,128
17651,2011-11-10,-7.03,-2
17652,2011-10-27,353.39,277
13313,2011-05-08,302.44,160
16945,2011-10-12,341.02,258
14188,2011-07-08,329.46,185
16003,2011-07-28,39.2,14
16523,2011-05-08,295.9,104
12431,2011-07-24,505.46,214
17811,2011-06-26,124.76,75
17063,2011-10-13,423.1,242
13999,2011-08-16,334.34,222
14825,2011-10-07,151.24,65
15144,2011-10-18,206.6,152
18223,2011-09-12,-24.45,-7
18223,2011-09-28,-2.08,-1
16182,2011-02-18,825.0,500
15679,2011-07-08,82.04,186
16458,2011-09-12,175.9,106
16218,2011-08-17,454.72,196
14688,2010-12-01,444.98,454
15971,2011-07-06,301.9,145
15971,2011-08-23,291.4,140
15971,2011-09-12,217.3,110
15971,2011-10-03,260.1,125
16523,2011-09-11,848.98,390
15039,2011-03-14,377.88,172
14273,2011-10-19,109.92,68
15810,2011-08-02,-2.08,-1
13004,2011-01-10,326.78,260
13004,2011-06-24,371.76,320
17629,2010-12-15,238.65,115
15078,2011-07-08,-14.06,-4
13865,2011-07-26,100.82,54
14401,2011-08-24,302.5,545
14667,2011-11-08,257.08,173
16098,2011-07-05,289.95,67
12971,2011-06-24,60.9,118
12971,2011-07-07,362.0,276
12971,2011-08-05,137.76,196
12971,2011-10-03,162.64,200
14167,2011-01-12,148.35,39
13668,2011-02-17,1131.46,887
16745,2011-09-02,461.77,569
15214,2011-06-09,136.7,154
13575,2011-07-29,130.2,80
13591,2011-05-19,314.03,135
16929,2011-07-07,229.14,200
14883,2011-05-12,310.56,234
12878,2011-11-21,-13.35,-11
13136,2011-09-15,-1.65,-1
16767,2011-09-07,591.14,480
15237,2011-12-08,83.6,88
17800,2011-07-03,115.75,71
14735,2011-07-29,487.62,244
16401,2011-08-14,-1.65,-1
13098,2011-04-18,-14.25,-3
13875,2011-07-29,356.92,251
18229,2011-08-21,495.4,220
16996,2011-03-15,242.4,108
16996,2011-08-10,340.9,134
12705,2011-09-19,-1.65,-1
14282,2011-06-16,214.2,233
17107,2011-11-07,-435.0,-300
17422,2011-06-12,375.04,688
14401,2011-06-10,428.44,364
15679,2011-11-15,46.62,90
16600,2011-09-26,115.74,202
13026,2011-11-08,170.64,228
15860,2011-09-02,112.86,72
15116,2011-05-19,479.65,147
14667,2011-11-18,467.57,370
17811,2011-08-04,-3.75,-1
12877,2011-12-06,99.66,138
16321,2011-02-07,67.95,21
15311,2011-01-07,141.48,70
14329,2011-04-26,-4.95,-1
13694,2010-12-01,842.12,1004
14298,2011-12-06,-664.86,-322
18198,2011-11-08,303.08,216
13865,2011-06-06,159.22,58
14688,2011-10-18,205.17,70
17314,2011-11-15,34.65,7
15841,2011-09-28,307.32,228
17961,2011-03-11,3.1,2
18257,2011-06-01,-13.2,-6
15251,2011-09-09,2243.7,1128
14515,2011-05-05,425.4,177
17930,2011-04-14,390.6,172
16422,2011-01-06,406.77,203
16422,2011-02-28,513.45,467
16422,2011-04-19,385.2,264
16422,2011-05-13,600.63,409
15671,2011-03-16,300.98,164
15671,2011-04-11,375.96,184
15179,2011-04-01,102.0,40
16743,2011-08-18,366.74,384
15465,2011-01-09,390.3,72
15465,2011-04-13,514.05,79
18041,2011-04-08,113.89,123
15240,2011-04-12,316.2,204
12951,2011-04-05,155.19,55
15513,2011-03-24,310.4,210
12971,2011-03-24,137.4,52
12971,2011-04-04,214.2,92
12971,2011-04-13,136.2,36
12971,2011-05-05,64.95,39
15290,2011-04-20,290.4,120
16325,2011-04-08,190.82,62
13777,2011-04-07,326.4,96
14071,2011-03-24,131.41,95
14071,2011-04-12,-131.41,-95
12971,2011-01-25,88.8,72
12971,2011-02-09,38.1,30
17017,2011-07-05,-27.98,-10
13488,2011-07-18,423.59,317
16316,2011-07-05,19.92,24
13269,2011-10-24,-1.66,-2
15632,2011-10-24,-122.1,-58
15132,2011-05-24,176.1,118
12645,2011-09-01,-19.8,-12
17315,2011-11-10,420.75,159
17372,2011-06-26,187.07,69
17937,2011-03-27,633.6,252
17937,2011-08-17,287.04,168
15134,2011-10-25,166.92,228
13104,2011-09-15,202.56,144
13881,2011-04-11,309.88,322
13881,2011-11-01,949.5,726
12901,2011-04-26,339.24,1336
14194,2011-09-30,-3.75,-3
17288,2011-01-17,103.56,132
13450,2011-05-19,437.94,422
13450,2011-07-01,440.64,424
16531,2010-12-14,92.82,74
16333,2011-02-03,989.52,3012
16333,2011-03-04,1920.48,3528
16333,2011-04-01,4187.76,6072
16333,2011-04-27,1292.96,2936
16333,2011-05-31,1332.4,1984
16333,2011-08-08,1282.0,1132
16333,2011-09-02,1250.4,1128
16333,2011-10-04,3733.0,2584
16333,2011-11-03,5727.0,3840
16333,2011-12-02,1547.2,1408
16389,2011-03-01,119.65,59
16672,2011-04-20,60.0,48
16682,2011-07-04,100.8,48
13149,2011-02-23,376.74,276
17811,2011-05-12,-4.95,-1
17811,2011-05-24,145.4,42
18241,2011-08-25,86.1,30
18241,2011-09-01,143.8,102
14738,2011-04-12,162.7,58
13468,2011-03-08,126.65,43
13468,2011-05-08,109.8,36
13767,2011-01-10,500.48,136
13767,2011-08-04,423.84,136
15240,2011-02-11,-15.55,-5
16779,2011-12-06,-78.0,-24
16168,2011-06-06,143.5,66
15194,2011-06-02,-3.25,-1
14198,2011-11-21,172.6,44
14198,2011-12-05,-8.2,-4
15228,2011-08-08,-9.75,-3
13468,2011-06-13,102.72,32
16837,2011-05-31,-3.25,-1
15304,2011-06-28,110.3,26
15304,2011-06-29,-9.15,-3
17677,2011-05-17,-41.1,-8
13118,2011-05-15,185.22,50
17061,2011-05-13,384.0,160
18092,2011-11-01,1350.9,474
16618,2011-05-13,358.47,133
17017,2011-10-26,326.04,180
12431,2011-02-27,412.55,217
13209,2011-08-24,-16.15,-5
15805,2011-06-07,70.2,36
15561,2011-11-28,350.92,172
15140,2011-08-16,600.66,365
12619,2011-11-10,-33.0,-20
17754,2011-10-05,374.5,210
17754,2011-11-02,621.71,410
16621,2011-05-08,327.85,95
17422,2011-07-26,-29.01,-33
12748,2011-09-02,14.43,35
15953,2011-10-05,251.69,186
13435,2011-11-15,835.97,460
14735,2011-08-21,122.28,84
15827,2011-08-17,222.45,154
17867,2011-07-19,353.43,81
13627,2011-10-11,304.29,259
15299,2011-04-14,-6.01,-5
12598,2011-11-30,163.85,147
15172,2011-09-30,361.21,387
12619,2011-09-29,-1.25,-1
17228,2011-11-14,229.04,152
13985,2011-07-06,437.38,211
17063,2011-11-18,366.17,219
13266,2011-10-06,-10.0,-8
15150,2011-09-25,769.17,567
14525,2011-08-31,203.46,114
17135,2010-12-03,215.58,222
15140,2011-09-21,324.74,198
13627,2011-09-21,307.18,235
14911,2011-11-02,-16.75,-2
17058,2011-09-19,360.23,137
12500,2011-11-04,-21.65,-4
14312,2011-09-09,192.6,95
12877,2011-01-14,100.2,36
14201,2010-12-15,67.24,132
14282,2010-12-07,571.0,300
17857,2011-06-20,931.44,704
17857,2011-08-22,3875.88,1508
15601,2011-06-22,374.81,235
13050,2011-07-14,339.38,256
14878,2010-12-16,322.01,135
14878,2011-02-20,111.88,58
16670,2011-03-10,-32.85,-15
12748,2011-07-08,103.97,30
15827,2011-01-27,177.35,95
13014,2011-08-18,233.7,94
15358,2010-12-22,-4.65,-1
16422,2011-03-10,-24.5,-35
15502,2011-03-14,-35.15,-3
17068,2010-12-16,131.3,38
17071,2011-04-19,-9.9,-2
13798,2011-05-26,589.78,254
13798,2011-08-02,465.56,292
17412,2011-02-09,141.36,92
16394,2011-09-21,-105.42,-203
13636,2011-02-27,154.5,65
13397,2011-06-09,378.7,109
14211,2011-03-10,-19.5,-4
13468,2011-04-05,173.24,93
17068,2011-10-06,108.35,45
16839,2011-11-16,434.5,170
15838,2010-12-07,957.5,550
15838,2011-02-02,277.5,150
16098,2011-02-14,421.8,68
16098,2011-04-19,157.9,56
17135,2011-02-23,284.97,198
14180,2011-01-31,-32.65,-3
16775,2011-01-13,174.15,27
13209,2010-12-16,-14.0,-2
13267,2010-12-14,293.85,109
13523,2011-06-16,-209.5,-7
17389,2011-05-24,336.6,36
17389,2011-06-29,387.2,83
17389,2011-07-05,-10.95,-1
17389,2011-07-06,473.7,60
17389,2011-09-05,591.3,54
17175,2011-07-25,-12.75,-1
15498,2011-06-07,-15.7,-2
15270,2011-02-11,289.4,32
17581,2011-01-13,-23.4,-4
17856,2011-03-03,482.81,347
13269,2011-05-10,-28.65,-3
17754,2011-12-09,200.99,405
14462,2011-08-11,252.62,108
13741,2011-05-06,162.96,76
16434,2011-10-23,196.93,147
17512,2011-10-19,581.41,407
14702,2011-11-21,129.4,66
14702,2011-12-01,130.29,73
18161,2011-10-06,385.43,177
15781,2011-07-25,127.95,37
16566,2011-11-24,112.38,98
13524,2011-06-19,88.5,30
17389,2011-01-26,227.4,54
17389,2011-01-31,213.0,30
17389,2011-03-03,124.68,42
17389,2011-04-08,73.5,72
17389,2011-05-18,457.01,116
17389,2011-11-01,307.32,84
15114,2011-09-07,324.96,308
15628,2011-12-05,202.95,96
17937,2011-12-01,360.3,254
15675,2011-03-04,45.0,36
12921,2011-09-15,272.1,116
13705,2010-12-01,318.14,103
14543,2011-11-09,312.78,68
17381,2010-12-06,2567.64,1464
14083,2011-08-05,17.85,3
16168,2011-04-26,107.1,18
13719,2011-04-19,132.9,78
14883,2011-06-29,47.92,88
17063,2011-02-23,319.37,185
15058,2011-08-07,234.35,133
15058,2011-09-19,197.55,114
15061,2011-01-06,-21.6,-30
17483,2011-10-05,139.3,93
14188,2011-09-29,334.5,201
17526,2011-12-05,323.1,170
17888,2011-10-11,250.9,185
15312,2011-09-25,130.05,106
14560,2011-03-24,62.38,41
16348,2011-11-02,212.19,77
18008,2011-04-11,162.5,130
18008,2011-04-21,615.0,492
14229,2011-01-28,-91.65,-19
17725,2011-10-30,278.67,213
12830,2011-07-06,647.92,1036
16966,2011-04-13,409.2,360
16966,2011-05-19,318.24,288
16966,2011-05-26,426.96,528
16966,2011-06-22,332.16,144
16966,2011-11-24,279.36,384
13911,2011-03-20,282.28,208
15220,2011-04-27,-20.04,-16
13450,2011-08-07,302.28,268
16043,2011-05-12,224.54,85
17381,2011-08-04,527.52,1928
15628,2011-08-09,-4.6,-12
16656,2011-07-14,-1.44,-2
16656,2011-08-15,-0.72,-1
16656,2011-11-17,295.14,562
16701,2011-01-12,366.12,332
17272,2011-10-28,40.8,48
16271,2010-12-16,133.22,128
15290,2011-12-05,263.02,188
16333,2011-04-13,1845.12,3288
13971,2011-03-17,-12.3,-8
13408,2011-10-04,995.26,666
15622,2011-03-09,-18.45,-3
13319,2011-03-17,-23.4,-4
13319,2011-08-11,-7.17,-2
13319,2011-09-12,-33.0,-5
14907,2011-10-06,-13.5,-2
12683,2011-09-05,-115.47,-55
15827,2011-05-08,114.05,17
15827,2011-05-11,-80.75,-9
16735,2011-04-14,437.56,304
18102,2011-06-14,14471.92,3052
18102,2011-07-28,6591.6,1828
18102,2011-08-05,985.92,288
18102,2011-09-02,4913.52,1680
12997,2011-04-17,302.92,185
13767,2010-12-01,507.88,260
14299,2010-12-09,429.24,92
14825,2010-12-16,212.33,69
12712,2010-12-08,-12.75,-3
16150,2011-09-12,339.83,164
17288,2011-11-30,200.04,240
14088,2011-11-02,3962.85,1161
14088,2011-11-29,2075.81,625
13198,2011-10-07,-6.2,-2
12457,2011-08-02,-9.75,-5
15606,2011-02-24,305.7,78
17412,2010-12-16,250.46,160
12621,2010-12-16,-11.55,-7
12474,2011-10-24,-38.45,-15
12415,2011-01-10,81.6,96
14215,2010-12-06,166.0,104
13038,2011-06-09,196.66,94
13576,2011-09-04,323.73,93
16949,2011-05-05,303.54,66
13113,2011-04-27,353.35,81
15953,2011-11-14,255.37,105
13408,2011-04-03,231.3,106
13408,2011-09-14,466.52,336
17054,2011-04-18,298.3,78
14243,2010-12-17,258.7,114
18102,2011-02-07,10535.48,2428
18102,2011-03-25,5513.32,1336
18102,2011-04-20,1196.96,328
14035,2011-02-15,301.6,168
14035,2011-03-17,398.98,206
17621,2011-11-18,478.12,204
16103,2011-06-06,270.8,92
14825,2011-03-09,247.4,52
17663,2011-04-19,188.87,81
15194,2011-04-05,335.07,145
13854,2010-12-17,300.04,212
15656,2011-02-28,242.95,89
18225,2011-05-27,-44.2,-16
15281,2011-01-21,-38.5,-8
13026,2011-09-15,-16.59,-21
15291,2011-01-18,308.25,75
15291,2011-11-04,461.16,232
17690,2011-10-05,150.45,63
16928,2011-06-14,176.6,136
16928,2011-06-28,174.05,133
16928,2011-07-14,119.05,93
16928,2011-08-30,252.5,194
16928,2011-09-06,199.3,142
16660,2011-11-23,426.09,223
13592,2011-05-10,95.94,38
14145,2011-07-29,-594.0,-120
16711,2010-12-17,214.2,36
13767,2011-04-06,-18.2,-5
14292,2011-06-07,-4.95,-1
17449,2011-09-06,174.86,102
13824,2011-05-20,130.8,24
14866,2011-08-26,940.8,384
13089,2011-05-23,-17.85,-3
15656,2011-05-03,63.91,11
17961,2011-05-27,94.41,21
14640,2011-07-15,185.07,57
13629,2011-07-20,336.36,222
15189,2011-04-28,459.45,223
15189,2011-06-03,229.26,102
15189,2011-08-08,576.84,244
14198,2011-07-17,173.65,63
14217,2011-04-08,112.8,24
14737,2011-08-03,647.75,153
16043,2011-04-07,144.1,102
15081,2011-05-15,136.9,56
18155,2011-06-27,-23.8,-8
15864,2011-09-02,543.6,352
16133,2011-01-25,323.71,327
13149,2011-08-25,249.72,326
13694,2011-02-23,218.88,1152
17961,2011-09-12,5.95,1
17988,2011-07-01,13.37,4
13988,2011-05-27,-6.65,-1
16133,2011-01-27,-6.25,-5
16210,2010-12-16,1722.9,532
16150,2011-09-14,-23.4,-8
18241,2011-10-21,54.6,20
14952,2011-10-24,-31.1,-4
13064,2011-09-12,183.08,82
13468,2011-03-18,113.35,24
13468,2011-12-02,156.4,48
17888,2011-09-21,58.6,20
15189,2011-10-27,393.6,288
12971,2011-11-17,163.74,82
12971,2011-11-24,195.0,300
13499,2011-11-22,221.64,336
16013,2010-12-17,-1275.0,-500
13984,2011-08-05,102.1,58
16929,2011-09-29,110.84,80
13988,2011-10-06,-25.2,-12
13756,2010-12-07,532.8,288
13767,2010-12-05,806.28,284
13267,2011-12-01,-15.0,-8
13694,2011-10-25,1632.63,1389
12971,2011-10-19,47.62,74
15046,2011-10-24,216.29,175
15602,2011-11-11,125.04,136
13854,2010-12-23,-29.7,-6
13854,2011-03-15,292.3,34
13089,2010-12-16,627.75,393
13089,2010-12-20,-120.0,-72
18097,2011-08-31,-4.95,-1
17870,2011-09-29,154.84,76
17314,2011-11-11,315.72,234
14257,2011-10-06,373.88,344
14044,2011-11-13,110.71,57
13599,2010-12-14,-11.14,-4
14883,2011-11-21,95.52,90
16458,2011-10-18,183.9,106
16746,2011-11-03,309.01,157
16748,2011-02-03,130.8,72
16496,2011-06-01,-37.3,-20
12921,2011-02-11,377.48,252
14475,2011-06-06,315.62,112
17315,2011-03-04,109.16,87
13225,2011-05-27,537.0,300
13225,2011-10-10,801.08,388
17068,2011-01-13,104.0,34
16839,2011-05-27,366.56,294
13004,2011-11-13,316.54,178
15311,2011-11-25,790.06,508
17115,2011-12-01,224.68,112
16626,2011-08-04,198.0,150
13577,2011-09-12,-29.3,-20
17961,2011-01-17,9.75,5
14667,2011-11-29,374.9,308
13408,2011-04-26,564.5,190
18017,2011-02-02,165.0,100
18017,2011-06-23,179.0,100
18017,2011-09-19,179.0,100
